Unique ID,Data Source,WDFW ID,DNR ID,RMAP ID,QIN ID,FS ID,CSP ID,Barrier Type,Latitude (from database),Longitude (from database),Latitude (map adjusted),Longitude (map adjusted),Stream Name,Tributary To Name,Interested Parties,Road Ownership,Road Name,Road Block,Road Number,Mile Post,County,HUC 10 Name,WRIA,Barrier Status,Barrier Passability,Barrier Flag,DST Calculation Adjustment,Fish Type,Total Prioritization Score,Habitat Quantity Score,Habitat Potential Score,Connectivity Score,Current Condition Score,Future Condition Score,Barrier Passability Score,Downstream Barrier Count,Downstream Barrier Count Score,Downstream Minimum Passability,Downstream Minimum Passability Score,Upstream Barrier Count,Upstream Barrier Count Score,Upstream Minimum Passability,Upstream Minimum Passability Score,Maximum Net Anadromous Habitat Gain Score,"Net Habitat Gain (Coho, miles)",Net Upstream Habitat Gain Coho Score,"Total Habitat Gain (Coho, miles)","Net Habitat Gain (Steelhead, miles)",Net Upstream Habitat Gain Steelhead Score,"Total Habitat Gain (Steelhead, miles)","Net Habitat Gain (Chinook, miles)",Net Upstream Habitat Gain Chinook Score,"Total Habitat Gain (Chinook, miles)","Net Habitat Gain (Sockeye, miles)",Net Upstream Habitat Gain Sockeye Score,"Total Habitat Gain (Sockeye, miles)","Net Habitat Gain (Bull Trout, miles)",Net Upstream Habitat Gain Bull Trout Score,"Total Habitat Gain (Bull Trout, miles)","Net Habitat Gain (Resident, miles)",Net Upstream Habitat Gain Resident Score,"Total Habitat Gain (Resident, miles)",Number of Species,Maximum Habitat Potential Score,Net Habitat Potential (Coho Winter),Habitat Potential Coho Winter Score,Net Habitat Potential (Coho Summer),Habitat Potential Coho Summer Score,Net Habitat Potential (Steelhead),Habitat Potential Steelhead Score,Net Habitat Potential (Chinook),Habitat Potential Chinook Score,Number of Documented Species,Documented Coho,Documented Steelhead,Documented Chinook,Documented Sockeye,Documented Bull Trout,Documented Resident,"Stream Temperature (2019, degrees C)",Current Stream Temperature Score,"Stream Temperature (2080, degrees C)",Future Stream Temperature Score,Future Winter Max Flows (Percent Change),Future Winter Max Flows Score,Future Winter Bankfull Flows (Percent Change),Future Winter Bankfull Flows Score,Future Summer Flows,Future Summer Flows Score,x,y
CWCC.05549,WDFW March 2021,161051,,,,,20800513,Culvert,47.74843584,-124.366349,47.7487401910001,-124.366102428,unnamed,Hoh River,Hoh,County,Oil City Rd,,13430,7.634,Jefferson,Hoh River,20,Barrier,0%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,32.775,0,0,23.4,5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13844371.194175579,6065155.485551661
CWCC.05556,WDFW March 2021,161058,,,,,20800520,Culvert,47.74635554,-124.37707181,47.7465627930001,-124.376539393,unnamed,Hoh River,Hoh,County,Oil City Rd,,13430,8.34,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,47.475,10,8.5,19.6,5,4.375,4,1,4,Unknown Barrier Status,4,2,3,67%,4,2,1.9,2,1.9,1.9,2,1.9,0,0,0,0,0,0,0,0,0,1.37,2,1.37,3,2,0.34,2,0.32,2,0.15,1,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13845533.031837462,6064795.003979569
CWCC.05560,WDFW March 2021,161065,,,,,20800524,Culvert,47.74937607,-124.3954188,47.7494228320001,-124.395540439,unnamed,Hoh River,Hoh,County,Oil City Rd,,13430,9.31,Jefferson,Hoh River,20,Barrier,33%,Resident Only,,Resident Only,33.675,2,1.5,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,1,0.13,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13847648.218668716,6065268.5040769335
CWCC.05564,WDFW March 2021,161061,,,,,20800528,Culvert,47.74810042,-124.38405579,47.7480382000001,-124.383798549,Ruby Creek,Hoh River,Hoh,County,Oil City Rd,,13430,8.76,Jefferson,Hoh River,20,Barrier,0%,,,Resident and Anadromous,50.975,7,14,20.6,5,4.375,5,1,4,Unknown Barrier Status,4,2,3,0%,0,1,0.51,1,0.51,0.51,1,0.51,0.2,1,0.2,0,0,0,0,0,0,1.56,2,2.1,4,4,0.35,2,0.68,4,0.19,1,0.11,1,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13846341.11739781,6065039.265067463
CWCC.05578,WDFW March 2021,20800543,,,,,20800543,Culvert,47.81788431,-124.03310186,47.8178844600001,-124.033105107,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,,-999.99,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,43.125,5,12,13,7.5,5.625,1,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.4,1,0.4,0.4,1,0.4,0.09,1,0.09,0,0,0,0,0,0,0.7,1,0.7,4,3,0.35,2,0.44,3,0.17,1,0.05,1,0,No,No,No,No,No,No,14.2643094812013,3,15.9666256163993,3,17.8794820397939,2,16.2000701596999,3,31.8823506600828,1,-13807302.10201163,6076610.598440997
CWCC.05583,WDFW March 2021,161138,,,,,20800548,Culvert,47.81677512,-124.04489207,47.816840013,-124.044990037,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,11.54,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,50.925,5,12,20.8,7.5,5.625,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.93,1,0.93,0.93,1,0.93,0.16,1,0.16,0,0,0,0,0,0,0.47,1,0.47,4,3,0.43,3,0.31,2,0.17,1,0.11,1,0,No,No,No,No,No,No,14.2643094812013,3,15.9666256163993,3,17.8794820397939,2,16.2000701596999,3,31.8823506600828,1,-13808625.126331251,6076437.451748785
CWCC.05584,WDFW March 2021,161137,,,,,20800549,Culvert,47.81642964,-124.05182103,47.816450634,-124.051976887,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,11.12,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,41.625,5,10.5,13,7.5,5.625,1,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.32,1,0.32,0.32,1,0.32,0,0,0,0,0,0,0,0,0,0.04,1,0.04,3,3,0.54,3,0.26,2,0.2,2,-99999,0,0,No,No,No,No,No,No,14.2643094812013,3,15.9666256163993,3,17.8794820397939,2,16.2000701596999,3,31.8823506600828,1,-13809402.899013573,6076372.902040816
CWCC.05586,WDFW March 2021,161135,,,,,20800551,Culvert,47.81556795,-124.06085865,47.815508283,-124.060148219,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,10.69,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,,,Anadromous Only,38.125,3,9,13,7.5,5.625,1,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.33,1,0.33,0.33,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.45,3,0.1,1,0.16,1,-99999,0,0,No,No,No,No,No,No,14.2643094812013,3,15.9666256163993,3,17.8794820397939,2,16.2000701596999,3,31.8823506600828,1,-13810312.527472395,6076216.684815704
CWCC.05587,WDFW March 2021,161134,,,,,20800552,Culvert,47.81501142,-124.06454826,47.8149891830001,-124.064499265,unnamed,Canyon Creek,Hoh,County,Upper Hoh Rd,,91420,10.51,Jefferson,Hoh River,20,Barrier,67%,,,Resident and Anadromous,48.325,5,12,18.2,7.5,5.625,3,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.78,1,0.78,0.78,1,0.78,0.04,1,0.04,0,0,0,0,0,0,0.84,1,0.84,4,3,0.46,3,0.3,2,0.19,1,0.14,1,0,No,No,No,No,No,No,14.2643094812013,3,15.9666256163993,3,17.8794820397939,2,16.2000701596999,3,31.8823506600828,1,-13810796.883748436,6076130.632748588
CWCC.05590,WDFW March 2021,161133,,,,,20800557,Culvert,47.81351958,-124.07084263,47.8136018640001,-124.070476129,Canyon Creek,Hoh River,Hoh,County,Upper Hoh Rd,,91420,10.2,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,60.625,12,15.5,20,7.5,5.625,4,1,4,Unknown Barrier Status,4,1,4,Unknown Barrier Status,4,2,1.13,2,1.13,1.13,2,1.13,0.45,1,0.45,0,0,0,0,0,0,2.16,3,2.16,4,4,0.33,2,0.78,4,0.22,2,0.11,1,1,No,Yes,No,No,No,No,14.2643094812013,3,15.9666256163993,3,17.8794820397939,2,16.2000701596999,3,31.8823506600828,1,-13811462.225158636,6075900.6590145
CWCC.05594,WDFW March 2021,161123,,,,,20800561,Culvert,47.8152237,-124.10844132,47.8149933560001,-124.108692472,unnamed,Pole Creek,Hoh,County,Upper Hoh Rd,,91420,8.08,Jefferson,Hoh River,20,Barrier,33%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,30.175,0,0,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13815716.448979042,6076131.324633821
CWCC.05597,WDFW March 2021,161126,,,,,20800565,Culvert,47.81132041,-124.10316239,47.8114978450001,-124.103247107,unnamed,Pole Creek,Hoh,County,Upper Hoh Rd,,91420,8.48,Jefferson,Hoh River,20,Barrier,0%,,,Resident and Anadromous,51.275,7,11.5,23.4,5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.87,1,0.87,0.87,1,0.87,0,0,0,0,0,0,0,0,0,1.04,2,1.04,3,2,0.34,2,0.2,2,0.14,1,-99999,0,2,No,Yes,No,No,No,Yes,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13815110.273732971,6075551.890583494
CWCC.05604,WDFW March 2021,161121,,,,,20800573,Culvert,47.81688928,-124.11084484,47.816900037,-124.110851768,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,7.97,Jefferson,Hoh River,20,Barrier,33%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,30.175,0,0,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13815956.820698772,6076447.402263498
CWCC.05609,WDFW March 2021,161113,,,,,20800580,Culvert,47.8169826,-124.13500903,47.8168927150001,-124.136043293,unnamed,Lindner Creek,Hoh,County,Upper Hoh Rd,,91420,6.7,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,43.675,5,8.5,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.34,1,0.34,0.34,1,0.34,0,0,0,0,0,0,0,0,0,0.13,1,0.13,3,2,0.2,2,0.39,2,0.1,1,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13818761.128445145,6076446.188505609
CWCC.05612,WDFW March 2021,161111,,,,,20800582,Culvert,47.8164778,-124.14689131,47.8164931910001,-124.146926705,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,6.11,Jefferson,Hoh River,20,Barrier,67%,,,Resident and Anadromous,46.375,10,10,17,5,4.375,3,1,4,Unknown Barrier Status,4,2,3,67%,4,2,1.38,2,1.38,1.38,2,1.38,0.09,1,0.09,0,0,0,0,0,0,1.51,2,1.51,4,2,0.36,2,0.37,2,0.16,1,0.12,1,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13819972.664328124,6076379.957018051
CWCC.05613,WDFW March 2021,161112,,,,,20800583,Culvert,47.81624981,-124.14462471,47.8166929450001,-124.1446421,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,6.23,Jefferson,Hoh River,20,Barrier,67%,,,Resident and Anadromous,41.075,5,8.5,18.2,5,4.375,3,1,4,67%,4,0,5,NA,5,1,0.34,1,0.34,0.34,1,0.34,0,0,0,0,0,0,0,0,0,0.79,1,0.79,3,2,0.34,2,0.35,2,0.15,1,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13819718.343283467,6076413.071275795
CWCC.05615,WDFW March 2021,161110,,,,,20800584,Culvert,47.81747538,-124.17118435,47.817358594,-124.171245699,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,4.929,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,58.275,17,13.5,18.4,5,4.375,4,1,4,Unknown Barrier Status,4,1,4,0%,0,3,2.63,3,3.2,2.63,3,3.2,0.99,1,1.06,0,0,0,0,0,0,3.23,4,4.23,4,3,0.45,3,0.32,2,0.21,2,0.23,2,1,Yes,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13822679.84237393,6076523.420870842
CWCC.05634,WDFW March 2021,161105,,,,,20800603,Culvert,47.82140872,-124.18121784,47.8213487250001,-124.181125795,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,4.379,Jefferson,Hoh River,20,Barrier,0%,,,Resident and Anadromous,51.575,10,10,22.2,5,4.375,5,1,4,Unknown Barrier Status,4,2,3,67%,4,2,1.53,2,1.53,1.53,2,1.53,0.13,1,0.13,0,0,0,0,0,0,1.68,2,1.68,4,2,0.21,2,0.36,2,0.11,1,0.05,1,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13823779.689606786,6077184.923327991
CWCC.05636,WDFW March 2021,161107,,,,,20800605,Culvert,47.81978812,-124.17741921,47.8199152700001,-124.177539995,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,4.594,Jefferson,Hoh River,20,Barrier,67%,,,Anadromous Only,39.575,3,9,18.2,5,4.375,3,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.01,1,0.01,0.01,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.17,1,0.54,3,0.08,1,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13823380.520205215,6076947.27262182
CWCC.05639,WDFW March 2021,161095,,,,,20800608,Culvert,47.82330271,-124.2025285,47.8235060980001,-124.20288625,unnamed,Hoh River,Hoh,County,Upper Hoh Rd,,91420,3.33,Jefferson,Hoh River,20,Barrier,0%,No Estimated Upstream Habitat Gain (Adjusted),No Habitat Gain,No Estimated Upstream Habitat,32.775,0,0,23.4,5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,0,,0,,0,,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13826202.052406663,6077542.603989154
CWCC.05641,WDFW March 2021,161092,,,,,20800610,Culvert,47.82691363,-124.2135977,47.826872785,-124.213489819,Snell Creek,Alder Creek,Hoh,County,Upper Hoh Rd,,91420,2.76,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,43.675,5,8.5,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.62,1,0.62,0.62,1,0.62,0,0,0,0,0,0,0,0,0,0.3,1,0.3,3,2,0.39,2,0.15,1,0.14,1,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13827382.436297316,6078100.8117487505
CWCC.05651,WDFW March 2021,161085,,,,,20800622,Culvert,47.83354235,-124.24697756,47.8335356900001,-124.246987894,unnamed,Hell Roaring Creek,Hoh,County,Upper Hoh Rd,,91420,1.01,Jefferson,Hoh River,20,Barrier,33%,,,Anadromous Only,40.175,3,7,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.06,1,0.06,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.38,2,0.09,1,0.14,1,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13831111.42500384,6079205.65036957
CWCC.05653,WDFW March 2021,161086,,,,,20800623,Culvert,47.8334593,-124.24406138,47.833459701,-124.244795016,unnamed,Hell Roaring Creek,Hoh,County,Upper Hoh Rd,,91420,1.24,Jefferson,Hoh River,20,Barrier,33%,,,Resident and Anadromous,48.675,8,10.5,20.8,5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,2,1.01,2,1.01,1.01,2,1.01,0,0,0,0,0,0,0,0,0,0.7,1,0.7,3,3,0.49,3,0.11,1,0.17,1,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13830867.314924238,6079193.049020612
CWCC.05661,WDFW March 2021,21800636,,,,,21800636,Culvert,47.56484204,-124.29211335,47.564954571,-124.291982085,unnamed,Clearwater River,Quinault,County,Clearwater Rd,,10750,2.066,Jefferson,Clearwater River,21,Barrier,67%,,,Resident and Anadromous,40.45,5,8.5,18.2,2.5,6.25,3,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.3,1,0.3,0.3,1,0.3,0,0,0,0,0,0,0,0,0,0.98,1,0.98,3,2,0.39,2,0.07,1,0.13,1,-99999,0,0,No,No,No,No,No,No,26.5203714763954,1,29.2268282204152,1,13.4369293097973,5,18.3574127455286,2,24.8133070694707,2,-13836120.155422086,6034781.552161408
CWCC.05662,WDFW March 2021,160923,,,,,21800637,Culvert,47.55817045,-124.2819193,47.5582262880001,-124.281289871,unnamed,Donkey Creek,Quinault,County,Clearwater Road,,10750,1.354,Jefferson,Clearwater River,21,Barrier,33%,,,Resident and Anadromous,48.55,7,12,20.8,2.5,6.25,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.32,1,0.32,0.32,1,0.32,0,0,0,0,0,0,0,0,0,1.06,2,1.06,3,3,0.57,3,0.12,1,0.21,2,-99999,0,1,Yes,No,No,No,No,No,26.5203714763954,1,29.2268282204152,1,13.4369293097973,5,18.3574127455286,2,24.8133070694707,2,-13834929.903612396,6033671.605394776
CWCC.05674,WDFW March 2021,160915,,,,,21800648,Culvert,47.52824723,-123.70053126,47.5278514060001,-123.700599987,unnamed,Quinault River,Quinault,County,South Shore Rd,,,3.98,Jefferson,Upper Quinault River,21,Barrier,0%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,36.525,0,0,23.4,7.5,5.625,5,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,14.8987281631944,3,16.5608625941042,2,20.4428057854856,2,15.2610719985345,4,37.0599684636827,1,-13770287.801327024,6028662.516150014
CWCC.05677,WDFW March 2021,160911,,,,,21800652,Culvert,47.52841249,-123.7200357,47.5284065870001,-123.720696474,unnamed,Quinault River,Quinault,County,South Shore Rd,,,3.02,Jefferson,Upper Quinault River,21,Unknown,Unknown Barrier Status,,,Resident and Anadromous,42.725,5,14,10.6,7.5,5.625,1,1,4,Unknown Barrier Status,4,1,4,0%,0,1,0.55,1,0.55,0.55,1,0.55,0.34,1,0.34,0,0,0,0,0,0,0.76,1,1.68,4,4,0.69,4,0.18,1,0.28,2,0.19,1,0,No,No,No,No,No,No,14.8987281631944,3,16.5608625941042,2,20.4428057854856,2,15.2610719985345,4,37.0599684636827,1,-13772524.932128703,6028754.044393948
CWCC.05687,WDFW March 2021,160900,,,,,21800659,Culvert,47.52202887,-123.76937754,47.5225063680001,-123.769428845,unnamed,Quinault River,Quinault,County,South Shore Rd,,91160,0.37,Jefferson,Upper Quinault River,21,Barrier,33%,,,Resident and Anadromous,47.425,5,8.5,20.8,7.5,5.625,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.25,1,0.25,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0.32,1,0.32,3,2,0.34,2,0.06,1,0.11,1,-99999,0,0,No,No,No,No,No,No,14.8987281631944,3,16.5608625941042,2,20.4428057854856,2,15.2610719985345,4,37.0599684636827,1,-13777949.79478864,6027781.371794234
CWCC.05805,USFS.Regional,,,,,2020101,,Unknown,,,47.53255735,-124.076492674,unnamed,Salmon River,Forest Service; Quinault,Federal,WEST BOUNDARY,PAC,2100000,,Grays Harbor,Queets River,21,Unknown,Unknown Barrier Status,Resident Only,,Resident Only,37.375,2,3,13,12.5,6.875,1,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,1,0.72,1,0,-99999,0,-99999,0,-99999,0,-99999,0,1,No,No,No,No,No,Yes,11.3140434158285,5,12.5094780713923,3,25.3944138567638,1,12.9174346175054,5,26.4083122810746,2,-13812131.983918376,6029438.378321572
CWCC.05806,USFS.Regional,,,,,2020178,,Unknown,,,47.54690186,-124.041506004,unnamed,Salmon River,Forest Service; Quinault,Federal,WEST BOUNDARY,PAC,2100000,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,Resident Only (Adjusted); Downstream 0% Passable Barrier,,Resident Only,31.875,2,1.5,9,12.5,6.875,1,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0.1,1,0.1,1,0,,0,,0,,0,,0,0,No,No,No,No,No,No,11.3140434158285,5,12.5094780713923,3,25.3944138567638,1,12.9174346175054,5,26.4083122810746,2,-13808237.285637928,6031803.766756651
CWCC.05807,USFS.Regional,,,,,2020240,,Unknown,,,47.5422831870001,-124.051258156,unnamed,Salmon River,Forest Service; Quinault,Federal,WEST BOUNDARY,PAC,2100000,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,Resident Only (Adjusted); Downstream 0% Passable Barrier,,Resident Only,31.875,2,1.5,9,12.5,6.875,1,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0.1,1,0.1,1,0,,0,,0,,0,,0,0,No,No,No,No,No,No,11.3140434158285,5,12.5094780713923,3,25.3944138567638,1,12.9174346175054,5,26.4083122810746,2,-13809322.890180636,6031042.083742332
CWCC.05808,USFS.Regional,,,,,-909709660,,Unknown,,,47.562768991,-124.03833318,unnamed,Matheny Creek,Forest Service; Quinault,Federal,2100000,PAC,2100000,6.907,Jefferson,Queets River,21,Barrier,Unknown Passability,,,Resident and Anadromous,47.975,8,12,13.6,7.5,6.875,2,2,3,Unknown Barrier Status,4,2,3,Unknown Barrier Status,4,2,1.08,2,1.08,1.08,2,1.08,0.12,1,0.12,0,0,0,0,0,0,0.98,1,0.98,4,3,0.28,2,0.54,3,0.15,1,0.04,1,0,No,No,No,No,No,No,12.8247502877399,3,14.241105729045,3,21.6547146640461,1,13.0259389627392,5,29.0725528126406,2,-13807884.08840234,6034420.987263781
CWCC.05809,USFS.Regional,,,,,-242096803,,Unknown,,,47.5505228110001,-124.040936914,unnamed,Salmon River,Forest Service; Quinault,Federal,2100000,PAC,2100000,5.999,Jefferson,Queets River,21,Barrier,Unknown Passability,Resident Only (Adjusted); Downstream 0% Passable Barrier,,Resident Only,34.775,2,3,10.4,12.5,6.875,2,2,3,0%,0,2,3,67%,4,0,,0,,,0,,,0,,,0,,,0,,0.63,1,0.63,1,0,,0,,0,,0,,0,1,No,No,No,No,No,Yes,11.3140434158285,5,12.5094780713923,3,25.3944138567638,1,12.9174346175054,5,26.4083122810746,2,-13808173.934823802,6032400.958460075
CWCC.05810,USFS.Regional,,,,,2020183,,Unknown,,,47.5507675370001,-124.040683502,unnamed,Matheny Creek,Forest Service; Quinault,Federal,WEST BOUNDARY,PAC,2100030,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,Resident Only (Adjusted); Downstream 0% Passable Barrier,,Resident Only,31.875,2,1.5,9,12.5,6.875,1,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0.61,1,0.61,1,0,,0,,0,,0,,0,0,No,No,No,No,No,No,11.3140434158285,5,12.5094780713923,3,25.3944138567638,1,12.9174346175054,5,26.4083122810746,2,-13808145.725074898,6032441.321860288
CWCC.05811,USFS.Regional,,,,,2020184,,Unknown,,,47.5664254260001,-124.034612333,unnamed,Matheny Creek,Forest Service; Quinault,Federal,2100037,PAC,2100037,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,27.375,0,0,13,7.5,6.875,1,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,12.8247502877399,3,14.241105729045,3,21.6547146640461,1,13.0259389627392,5,29.0725528126406,2,-13807469.885690972,6035024.214125869
CWCC.05814,USFS.Regional,,,,,2020179,,Unknown,,,47.550033372,-124.039900773,unnamed,Salmon River,Forest Service; Quinault,Federal,2140000,PAC,2140000,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,Resident Only (Adjusted); Downstream 0% Passable Barrier,,Resident Only,31.875,2,1.5,9,12.5,6.875,1,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0.01,1,0.01,1,0,,0,,0,,0,,0,0,No,No,No,No,No,No,11.3140434158285,5,12.5094780713923,3,25.3944138567638,1,12.9174346175054,5,26.4083122810746,2,-13808058.592141556,6032320.234481061
CWCC.05816,USFS.Regional,,,,,2020181,,Unknown,,,47.561099993,-124.027666875,unnamed,Matheny Creek,Forest Service; Quinault,Federal,2140200,PAC,2140200,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,,,Anadromous Only,38.575,3,9,12.2,7.5,6.875,1,2,3,Unknown Passability,4,0,5,NA,5,1,0.09,1,0.09,0.09,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.11,1,0.44,3,0.05,1,-99999,0,0,No,No,No,No,No,No,12.8247502877399,3,14.241105729045,3,21.6547146640461,1,13.0259389627392,5,29.0725528126406,2,-13806696.720814163,6034145.655371998
CWCC.05817,USFS.Regional,,,,,2020241,,Unknown,,,47.5602271070001,-124.028263124,unnamed,Matheny Creek,Forest Service; Quinault,Federal,2140200,PAC,2140200,,Jefferson,Queets River,21,Unknown,Unknown Barrier Status,,,Resident and Anadromous,42.075,5,10.5,12.2,7.5,6.875,1,2,3,Unknown Passability,4,0,5,NA,5,1,0.13,1,0.13,0.13,1,0.13,0,0,0,0,0,0,0,0,0,0.11,1,0.11,3,3,0.18,1,0.46,3,0.1,1,-99999,0,0,No,No,No,No,No,No,12.8247502877399,3,14.241105729045,3,21.6547146640461,1,13.0259389627392,5,29.0725528126406,2,-13806763.094924605,6034001.660252205
