OBJECTID,BarrierID,StreamName,TributaryTo,County,OwnerType,FeatureType,Species,PassiblePercent,HabitatQuantity_Chinook_mi,HabitatQuality_IPScore_Chinook,HabitatQuantity_Coho_mi,HabitatQuality_IPScore_Coho,HabitatQuantity_Steelhead_mi,HabitatQuality_IPScore_Steelhea,HabitatQuantity_Chum_mi,HabitatQuantity_Cutthroat_mi,NumberSpeciesBenefit,DownstreamBarriers_Count,DownstreamBarriers_MinpercPass,UpstreamBarriers_Count,UpstreamBarriers_MinpercPass,RoadDensity_mipersqmi,WaterQuality_303d,StreamTemperature_degC,FutureStreamTemperature_degC,CanopyCover_openingangledegrees,TreeHeight_avgm,BufferWidth_avgm,NetHabitatQuantity_Chinook_mi,NetHabitatQualityIPScore_Chinoo,NetHabitatQuantity_Coho_mi,NetHabitatQualityIPScore_Coho,NetHabitatQuantity_Steelhead_mi,NetHabitatQualityIPScore_Steelh,NetHabitatQuantity_Chum_mi,NetHabitatQuantity_Cutthroat_mi,DistancetoUpstreamBarrier_miles,BarrierFlag,GSU_Eco_Region,GSU_Subbasin,GSU,Score,Rank,Barrier_Passibility,Habitat_Quantity_Chinook,Habitat_Quality_Chinook,Habitat_Quantity_Steelhead,Habitat_Quality_Steelhead,Habitat_Quantity_Coho,Coho_Habitat_Quanity_Raw_Data,Habitat_Quality_Coho,Habitat_Quantity_Cutthroat,Habitat_Quantity_Chum,Number_of_Species_Benefitting,Downstream_Barriers,Upstream_Barriers,Road_Density,Water_Quality,Stream_Temperature,Future_Stream_Temperature,Canopy_Opening_Angle,Tree_Height,Buffer_Width,Riparian_Score,Percentile,GSU_Scenario,GlobalID,geoms
1766,990175,Hansen Cr,Humptulips R,Grays Harbor,State,Culvert,"CH, CK, CO, SH, SRCT, RT",67,0,-99999,2.35,0.66,1.33,0.31,0.91,2.35,4,0,-99999,2,33,4.5766546669283,,15.4616394042969,17.0688343048096,2.69696998596191,23,54.0981979370117,0,-99999,2.35,0.66,1.33,0.31,0.91,2.35,9.06789103353931,Unknown Barrier Passibility,Grays Harbor Region,Humptulips SB,Big (Hump) Cr,59.3333333333333,176,5,0,0,3,2,5,2.35,4,5,2,4,5,2,3,5,3,2,10,10,8,9.33333333333333,91.4640077821012,2,356ed35f-4dfb-406c-9d2e-62d4da29d3aa,"c(x = -123.952441891611, y = 47.1972033687411)"
1767,125 1301W23B,unnamed,MF Newaukum R,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,2.25,0.66,2.25,0.23,0,2.25,3,2,33,3,67,5.30036526210221,,17.7626628875732,19.5881233215332,0,0,0,0,-99999,1.46,0.59,1.46,0.21,0,1.46,0.239830925701512,Unknown Barrier Passibility,Cascade Mts Region,Newaukum SB,MF Newaukum Tribs,46.6666666666667,957,5,0,0,5,2,5,2.25,4,5,0,3,1,2,2,5,2,2,10,0,1,3.66666666666667,52.8210116731518,0,9f3af54b-41c0-49e4-b237-1bc9d418a8ef,"c(x = -122.763970484664, y = 46.592491090199)"
1768,127C0115,unnamed,unnamed 22.0517,Mason,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.25,-99999,0.25,-99999,0,0.25,3,8,33,2,33,5.5795364873023,,15.2461652755737,14.2143421173096,90.0000991821289,13.6746997833252,26.1611499786377,0,-99999,0.25,-99999,0.25,-99999,0,0.25,0.0183424912900821,Unknown Barrier Passibility,Black Hills Region,Cloquallum SB,Cloquallum Cr,31.3333333333333,2019,5,0,0,1,0,1,0.25,0,1,0,3,0,2,2,5,3,3,5,6,5,5.33333333333333,1.84824902723735,2,27e2b6f0-9019-43ef-a022-45e40242dcd5,"c(x = -123.329786769158, y = 47.1513325344849)"
1769,127C0183,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.58,0.43,0,-99999,0,0.58,2,6,33,19,33,5.5795364873023,,15.4497337341309,15.2337274551392,151.893997192383,13.2580003738403,2.23543500900269,0,-99999,0.12,-99999,0,-99999,0,0.12,0.0177458175420375,Unknown Barrier Passibility,Black Hills Region,Cloquallum SB,Cloquallum Cr,32,2004,5,0,0,0,0,2,0.58,3,2,0,2,0,2,2,5,3,3,2,6,1,3,2.57782101167315,2,065fc494-ec81-4fba-bcf0-4a49378a27ad,"c(x = -123.340760366768, y = 47.1364393660531)"
1770,127C0200,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.22,-99999,0,-99999,0,0.22,2,22,33,3,33,5.5795364873023,,15.3819389343262,15.7180690765381,-99999,-99999,-99999,0,-99999,0.22,-99999,0,-99999,0,0.22,0.0168844125152579,Unknown Barrier Passibility; Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,28.3333333333333,2043,5,0,0,0,0,1,0.22,0,1,0,2,0,2,2,5,3,3,4,4,5,4.33333333333333,0.656614785992218,2,fa7d9257-9dc4-44df-a43e-cc9ebea90692,"c(x = -123.34305641723, y = 47.1339070843938)"
1771,127C0154,unnamed,Cloquallum Cr 22.0501,Mason,County,Culvert,"CO, SRCT, RT",67,0,-99999,0.48,0.33,0,-99999,0,0.48,2,0,-99999,0,-99999,5.5795364873023,,15.7194232940674,16.8772087097168,-99999,-99999,-99999,0,-99999,0.48,0.33,0,-99999,0,0.48,0.690848323261961,Unknown Barrier Passibility; Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,38.3333333333333,1735,5,0,0,0,0,1,0.48,2,1,0,2,5,5,2,5,3,3,4,4,5,4.33333333333333,15.4912451361868,2,34dd68b0-823d-49e0-9254-6527b271a11d,"c(x = -123.360395345334, y = 47.1014748574319)"
1773,994786,unnamed,unnamed to Chehalis R,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.72,0.89,0.5,0.33,0,0.72,3,6,0,0,-99999,4.86738528996739,,20.2096710205078,20.4336318969727,-99999,-99999,-99999,0,-99999,0.72,0.89,0.5,0.33,0,0.72,0.453581944059357,Unknown Barrier Passibility; Missing Riparian Data; 0% Passible Barrier Downstream,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,42.3333333333333,1385,5,0,0,2,2,2,0.72,5,2,0,3,0,5,3,5,2,2,4,4,5,4.33333333333333,31.7850194552529,1,d05fadd6-c309-4620-8cbf-ad701de9e159,"c(x = -123.802264075493, y = 46.9661052015306)"
1774,980235,unnamed,Grays Harbor,Grays Harbor,State,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,0.29,-99999,0.29,-99999,0.29,0.29,4,0,-99999,0,-99999,4.06629726524013,,16.2541650395,16.5429838976,-99999,-99999,-99999,0,-99999,0.29,-99999,0.29,-99999,0.29,0.29,0.16891284728084,Unknown Barrier Passibility; Missing Riparian Data,NA,NA,NA,41.3333333333333,1506,5,0,0,1,0,1,0.29,0,1,1,4,5,5,3,5,3,3,4,4,5,4.33333333333333,26.7509727626459,0,b3825342-10b0-46ac-96ac-35a59334739d,"c(x = -124.093925734307, y = 46.8625939071493)"
1775,990934,unnamed,Grass Cr,Grays Harbor,State,Culvert,"CK, CO, SH, SRCT, RT",67,0,-99999,0.3,-99999,0.3,-99999,0,0.3,3,0,-99999,0,-99999,5.23959448095927,,16.163049697876,16.550609588623,-99999,-99999,-99999,0,-99999,0.3,-99999,0.3,-99999,0,0.3,0.269114735633697,Unknown Barrier Passibility; Missing Riparian Data,Grays Harbor Region,Grass Creek SB,Grass Creek,38.3333333333333,1745,5,0,0,1,0,1,0.3,0,1,0,3,5,5,2,5,3,3,4,4,5,4.33333333333333,15.4912451361868,0,5cb43a87-cf8a-46f6-9f37-c8d6cf36b99d,"c(x = -124.009303925387, y = 47.0139812044108)"
1776,22.0465   0.80,Bingham Cr,EF Satsop R,Mason,State,Dam,"CH, CK, CO, SH, SRCT, RT",67,0,-99999,38.37,0.6,18.94,0.55,4.86,38.37,4,0,-99999,21,0,4.83520685330901,pH,13.6054458618164,15.3523511886597,4.46329999249429e-4,12.8371000289917,99.008903503418,0,-99999,29.86,0.58,18.47,0.56,4.86,29.86,65.4543342588426,Unknown Barrier Passibility,Olympic Mts Region,Satsop SB,Bingham Creek,78.6666666666667,11,5,0,0,10,3,10,38.37,4,10,7,4,5,1,3,1,4,3,10,6,10,8.66666666666667,99.4892996108949,1,98901ff1-d73e-44f2-95b3-16545a7ddbdb,"c(x = -123.403814422596, y = 47.153594370753)"
1777,980257,unnamed,Johns R,Grays Harbor,State,Other,"CH, CK, CO, SH, SRCT, RT",67,0.04,0.44,2.68,0.44,2.5,0.16,2.57,2.68,5,0,-99999,3,0,4.12340455342977,,15.0397167205811,16.2885227203369,0,0,0,0.04,0.47,2.57,0.47,2.5,0.16,2.57,2.57,1.04269282049643,Unknown Barrier Passibility,Grays Harbor Region,Johns SB,Johns (GH) R,60.6666666666667,139,5,0,3,5,1,5,2.68,3,5,5,5,5,1,3,5,3,3,10,0,1,3.66666666666667,93.2879377431907,2,09b28f07-7ba6-44af-9360-5a25dea8fe1e,"c(x = -123.9880045254, y = 46.9026036408073)"
1778,991740,unnamed,Hansen Cr,Grays Harbor,State,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,1.79,0.72,0.9,0.26,1.79,1.79,4,3,33,1,67,4.5766546669283,,15.4403972625732,17.0624980926514,-99999,-99999,-99999,0,-99999,1.79,0.8,0.9,0.27,1.79,1.79,0.00915769149883332,Unknown Barrier Passibility; Missing Riparian Data,Grays Harbor Region,Humptulips SB,Big (Hump) Cr,49.3333333333333,714,5,0,0,2,2,4,1.79,4,4,4,4,0,3,3,5,3,2,4,4,5,4.33333333333333,64.4941634241245,2,9a744e36-7f09-4043-8a2b-8fa3d152c4c4,"c(x = -123.948686888431, y = 47.19579851692)"
1779,993712,unnamed,Big Cr,Grays Harbor,State,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,0.61,0.57,0.44,0.2,0.33,0.61,4,0,-99999,0,-99999,4.5766546669283,,15.4481792449951,17.059211730957,-99999,-99999,-99999,0,-99999,0.61,0.57,0.44,0.2,0.33,0.61,0.515595690832698,Unknown Barrier Passibility; Missing Riparian Data,Grays Harbor Region,Humptulips SB,Big (Hump) Cr,47.3333333333333,907,5,0,0,1,2,2,0.61,3,2,1,4,5,5,3,5,3,2,4,4,5,4.33333333333333,55.5933852140078,2,9abf6fd5-d74f-48d9-aaaf-f29f511283b5,"c(x = -123.890047085586, y = 47.1764142938636)"
1780,995671,unnamed,Prairie Cr,Thurston,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.27,0.59,0.83,0.26,0,1.27,3,2,33,0,-99999,4.1451469371677,,18.9673671722412,20.3551216125488,0,0,0,0,-99999,1.27,0.59,0.83,0.26,0,1.27,2.59304083412067,Unknown Barrier Passibility,Black River Region,Prairie SB,Prairie Creek,42.6666666666667,1349,5,0,0,2,2,3,1.27,3,3,0,3,1,5,3,5,2,2,10,0,1,3.66666666666667,33.9250972762646,0,c4300c62-79ce-4c94-87ac-2cb0180748d3,"c(x = -123.003284641111, y = 46.7816936710431)"
1781,990938,unnamed,Gillis Sl,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.22,0.4,0.12,0.16,0,0.22,3,0,-99999,0,-99999,5.23959448095927,,16.8128337860107,17.2238750457764,75.5299987792969,12.6666498184204,52.0653495788574,0,-99999,0.22,0.4,0.12,0.16,0,0.22,0.178453744475184,Unknown Barrier Passibility,Grays Harbor Region,Gillis Slough SB,Gillis Slough,43.6666666666667,1280,5,0,0,1,1,1,0.22,3,1,0,3,5,5,2,5,3,2,6,6,8,6.66666666666667,38.545719844358,0,e05310a5-0db0-4fc1-ad6f-36158b7164f8,"c(x = -124.037618601015, y = 47.0454521965869)"
1782,125 1709W16A,Alder Cr,Chehalis R,Grays Harbor,City,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.12,0.81,0.95,0.29,0,1.12,3,6,0,1,67,4.86738528996739,,20.2016315460205,20.4394855499268,-99999,-99999,-99999,0,-99999,0.77,-99999,0.95,-99999,0,0.77,0.049293559956243,Unknown Barrier Passibility; Missing Riparian Data; 0% Passible Barrier Downstream,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,42.3333333333333,1379,5,0,0,2,2,3,1.12,5,3,0,3,0,3,3,5,2,2,4,4,5,4.33333333333333,31.7850194552529,1,f119a5e3-74a0-46e3-a0b9-cc7ff915f0e9,"c(x = -123.803217795404, y = 46.9653136745282)"
1783,125 1709W09B,unnamed,Chehalis R,Grays Harbor,City,Culvert,"CO, SH, SRCT, RT",67,0,-99999,2.82,0.83,2.15,0.3,0,2.82,3,2,0,6,67,4.86738528996739,,20.0322189331055,20.3192844390869,157.865997314453,1.875,37.2453002929688,0,-99999,0.56,-99999,0.28,-99999,0,0.56,0.0681675337908955,Unknown Barrier Passibility; 0% Passible Barrier Downstream,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,46.6666666666667,953,5,0,0,5,2,5,2.82,5,5,0,3,0,2,3,5,2,2,2,0,6,2.66666666666667,52.8210116731518,1,78902b80-e4f2-4379-8a9d-b9455a8bf8d9,"c(x = -123.804704989647, y = 46.9687692450202)"
1784,340391,Allen Cr,Black R,Thurston,County,Culvert,"CO, SRCT, RT",67,0,-99999,5.45,0.73,4.42,0.26,0,5.45,3,2,67,4,33,6.09811454544212,,17.3208923339844,13.9636297225952,171.389999389648,1.39630997180939,0,0,-99999,1.07,0.67,1.07,0.22,0,1.07,1.72175701325184,Unknown Barrier Passibility,Black River Region,Black River SB,Beaver Cr,54.6666666666667,339,5,0,0,7,2,8,5.45,4,8,0,3,3,2,1,5,2,4,1,0,1,0.666666666666667,83.2441634241245,2,f4f313b5-8fbb-45c8-b0f7-b14849e7184a,"c(x = -122.955231934488, y = 46.914785481296)"
1785,127H0095,unnamed,Mopang Cr,Grays Harbor,County,Culvert,"CO, SRCT, RT",67,0,-99999,2.79,0.67,2.79,0.25,2.64,2.79,4,0,-99999,4,33,4.5766546669283,,15.7407302856445,17.135290145874,0.230491995811462,25.5,26.191349029541,0,-99999,0.23,0.68,0.23,0.29,0.23,0.23,0.104321168118069,Unknown Barrier Passibility,Grays Harbor Region,Humptulips SB,Big (Hump) Cr,63.3333333333333,102,5,0,0,5,2,5,2.79,4,5,5,4,5,2,3,5,3,2,10,10,5,8.33333333333333,95.1118677042802,2,05ea33e0-5b22-492d-a433-5e3444cb28e3,"c(x = -123.983857714271, y = 47.1857102166014)"
1786,992005,unnamed,Sand Cr,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.8,0.69,0.58,0.24,0,0.8,3,1,67,2,33,5.50541845899214,,15.7245540618896,17.5417289733887,140.938003540039,3.75,76.6500015258789,0,-99999,0.34,0.64,0.58,0.21,0,0.34,0.300393925474887,Unknown Barrier Passibility,Black Hills Region,Mox Chehalis SB,Mox Chehalis Cr,42.6666666666667,1356,5,0,0,2,2,2,0.8,4,2,0,3,4,2,2,5,3,2,2,2,10,4.66666666666667,33.9250972762646,0,04ae7fe2-8b71-4e59-be66-791f5cf21537,"c(x = -123.264150348317, y = 47.0455435466824)"
1787,125 1402W04E,unnamed,China Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.47,0.64,0.36,0.26,0,1.47,3,2,0,2,67,6.82118766207388,,21.0515308380127,21.5010604858398,-99999,-99999,-99999,0,-99999,0.66,0.66,0.24,0.26,0,0.66,2.46184738158283,Unknown Barrier Passibility; Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,China SB,China Creek,35.3333333333333,1905,5,0,0,1,2,3,1.47,4,3,0,3,0,2,1,5,1,1,4,4,5,4.33333333333333,6.90661478599222,0,b4cc26a6-03e8-416f-b5ee-d9f7f6f0bd63,"c(x = -122.945036388963, y = 46.7233660118745)"
1788,990467,Van Winkle Cr,Chehalis R,Grays Harbor,State,Culvert,"CH, CK, CO, SH, SRCT, RT",67,0.87,0.63,1.49,0.63,1.09,0.46,0.69,1.49,5,0,-99999,5,33,4.36581608268372,,15.8971881866455,16.4305191040039,42.9015007019043,19,26.6324501037598,0.8,0.62,0.3,0.62,0.29,0.47,0.29,0.3,0.953496410674777,Unknown Barrier Passibility,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,61.6666666666667,122,5,2,4,3,3,3,1.49,4,3,2,5,5,2,3,5,3,3,7,8,5,6.66666666666667,94.2363813229572,1,3afd477c-c10c-4019-8603-64abe493a12e,"c(x = -123.749421552195, y = 46.9760793291453)"
1789,996717,unnamed,Black R,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.84,0.77,0.84,0.28,0.84,0.84,4,2,67,0,-99999,4.29981506621403,,19.6657619476318,20.1587963104248,-99999,-99999,-99999,0,-99999,0.84,0.77,0.84,0.28,0.84,0.84,1.371217785571,Unknown Barrier Passibility; Missing Riparian Data,Black River Region,Black River SB,Lower Black MS,47.3333333333333,900,5,0,0,2,2,2,0.84,4,2,2,4,3,5,3,5,2,2,4,4,5,4.33333333333333,55.5933852140078,1,fa8bd175-2f35-403e-8baf-52daaf087613,"c(x = -123.202413073259, y = 46.8344308791773)"
1790,23.1065   0.90,Hanlan Cr,SF Chehalis R,Lewis,State,Natural,"CO, RT",67,0,-99999,1.49,0.46,1.58,0.38,0,1.49,3,0,-99999,0,-99999,5.73902625582839,,15.3872661590576,17.0610103607178,23.2033996582031,21,41.5707015991211,0,-99999,1.49,0.46,1.58,0.38,0,1.49,59.6742679175249,Unknown Barrier Passibility,Willapa Hills Region,South Fork SB,Upper SF Chehalis Tribs,53.3333333333333,420,5,0,0,4,2,3,1.49,3,3,0,3,5,5,2,5,3,2,8,10,7,8.33333333333333,79.4017509727626,0,fd79a0d1-6bf5-442e-8aba-484a55cc67be,"c(x = -123.151518417059, y = 46.3930090027379)"
1791,132041526,unnamed,Berwick Cr,Lewis,Private,Culvert,"CO, SH, SRCT",67,0,-99999,0.19,0.53,0.19,0.18,0,0.19,3,7,0,0,-99999,6.82118766207388,,18.5678958892822,20.1933269500732,0,0,0,0,-99999,0.19,0.53,0.19,0.18,0,0.19,0.583181968824996,Unknown Barrier Passibility; 0% Passible Barrier Downstream,Cascade Mts Region,Dillenbaugh SB,Dillenbaugh Creek,33.6666666666667,1960,5,0,0,1,1,1,0.19,3,1,0,3,0,5,1,5,2,2,10,0,1,3.66666666666667,4.83949416342412,0,7abde0ad-e2d6-42d6-85fd-f62bf587f651,"c(x = -122.847900983487, y = 46.6366182505383)"
1792,125 1707W15B,Elizabeth Cr,Chehalis R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,4.45,0.47,4.34,0.25,0.87,4.45,4,0,-99999,0,-99999,5.23092620512365,,18.2018127441406,18.6764335632324,167.75,3.87789011001587,38.9097518920898,0,-99999,4.45,0.47,4.34,0.25,0.87,4.45,47.1302796068921,Unknown Barrier Passibility,Tidal Chehalis Region,Elizabeth Creek SB,Elizabeth Creek,61,128,5,0,0,7,2,7,4.45,3,7,2,4,5,5,2,5,2,2,1,2,6,3,93.7013618677043,0,f6f80393-38c6-4472-a8e5-34aa94f6052d,"c(x = -123.543867024873, y = 46.9649557705111)"
1793,980306,unnamed,Newman Cr,Grays Harbor,State,Culvert,"CO, RT",67,0,-99999,0.08,-99999,0,-99999,0,0.08,2,0,-99999,0,-99999,5.17425721763819,,17.0033168792725,16.9043464660645,-99999,-99999,-99999,0,-99999,0.08,-99999,0,-99999,0,0.08,0.0755912192871201,Unknown Barrier Passibility; Missing Riparian Data,Black Hills Region,Newman SB,Newman-Vance Cr,33.3333333333333,1971,5,0,0,0,0,0,0.08,0,0,0,2,5,5,2,5,2,3,4,4,5,4.33333333333333,4.13424124513619,0,9635be1d-340c-4d78-b433-38f226676d5a,"c(x = -123.466041600105, y = 46.9982902851324)"
1794,127H0045,Burg Sl,Humptulips R,Grays Harbor,Private,Culvert,"CK, CO, SRCT, RT",67,2.76,0.55,2.75,0.55,0,-99999,0,2.75,3,0,-99999,1,67,4.93922096384569,,16.9855613708496,17.364725112915,0,0,0,2.76,0.6,0.87,0.6,0,-99999,0,0.87,0.30277144764777,Unknown Barrier Passibility,Grays Harbor Region,Humptulips SB,Lower Humptulips Tribs,53.6666666666667,397,5,5,3,0,0,5,2.75,3,5,0,3,5,3,3,5,3,2,10,0,1,3.66666666666667,80.4231517509728,0,c4eb10e2-e955-4f7d-9c2b-3f82e91cde17,"c(x = -124.054302376023, y = 47.0811873515442)"
1795,990931,unnamed,Grass Cr,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.19,0.56,0.13,0.19,0.13,0.19,4,0,-99999,1,67,5.23959448095927,,16.5591869354248,16.8013191223145,0,0,0,0,-99999,0.19,0.57,0.13,0.19,0.13,0.19,0.0383950676060794,Unknown Barrier Passibility,Grays Harbor Region,Grass Creek SB,Grass Creek,41.6666666666667,1475,5,0,0,1,1,1,0.19,3,1,1,4,5,3,2,5,3,3,10,0,1,3.66666666666667,29.0369649805447,0,e10d215b-2a7f-4a11-bc8e-2a61995d7c83,"c(x = -124.000678239483, y = 47.0003469089355)"
1796,125 1707W14C,unnamed,Chehalis R,Grays Harbor,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,2.29,0.43,1.71,0.2,0.07,2.29,4,1,0,4,0,5.23092620512365,,18.3488616943359,18.6925296783447,139.792999267578,12.8291501998901,39.9489517211914,0,-99999,0.07,0.62,0.07,0.28,0.07,0.07,0.0313085317247544,Unknown Barrier Passibility; 0% Passible Barrier Downstream,Tidal Chehalis Region,LB Trib 2175 SB,LB Trib 2175 SB,45,1146,5,0,0,4,2,5,2.29,3,5,0,4,0,1,2,5,2,2,3,6,6,5,43.9445525291829,0,63a139a2-f5a4-4075-aab4-403eecedc963,"c(x = -123.527024194655, y = 46.9624575159181)"
1797,993672,unnamed,Grays Harbor,Grays Harbor,State,Culvert,"CK, CO, SH, SRCT, RT",67,0,-99999,3.11,0.84,2.29,0.31,0.14,3.11,4,1,0,7,67,4.36581608268372,,20.2257270812988,20.3989315032959,150.488006591797,2.5,46.4450531005859,0,-99999,0.84,0.9,0.42,0.34,0.14,0.84,0.126021445818063,Unknown Barrier Passibility; 0% Passible Barrier Downstream,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,51.6666666666667,530,5,0,0,5,2,6,3.11,5,6,1,4,0,2,3,5,2,2,2,2,7,3.66666666666667,73.6867704280156,1,acdcba84-1f40-43be-9bf6-6c21bae28cd8,"c(x = -123.804444301697, y = 46.9704070989803)"
1798,994805,unnamed,Kuttz Sl,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.9,0.6,0.9,0.21,0,0.9,3,0,-99999,0,-99999,5.23959448095927,,16.3788800103,16.6164969379,180,0,100,0,-99999,0.9,0.6,0.9,0.21,0,0.9,3.59628968179389,Unknown Barrier Passibility,Grays Harbor Region,Kurtz Slough SB,Kurtz Slough,46.6666666666667,979,5,0,0,2,2,2,0.9,4,2,0,3,5,5,2,5,3,3,1,0,10,3.66666666666667,52.8210116731518,0,0d6e59cd-85d5-4615-b752-afe441d744db,"c(x = -124.091337092491, y = 47.056276241038)"
1799,127H0004,unnamed,Gillis Sl,Grays Harbor,County,Culvert,"CO, SRCT, RT",67,0.97,0.44,0.62,0.44,0,-99999,0,0.62,3,0,-99999,0,-99999,5.23959448095927,,17.1828689575195,17.7753505706787,1.64838004112244,15,74.2228012084961,0.97,0.44,0.62,0.44,0,-99999,0,0.62,0.718108821444743,Unknown Barrier Passibility,Grays Harbor Region,Gillis Slough SB,Gillis Slough,50.3333333333333,645,5,2,3,0,0,2,0.62,3,2,0,3,5,5,2,5,2,2,10,8,10,9.33333333333333,68.4581712062257,0,96a9cae7-4715-40aa-9a29-a4c6d1b5faf2,"c(x = -124.038274257058, y = 47.051225383068)"
1800,980351,unnamed,Vance Cr,Grays Harbor,County,Culvert,"CK, CO, SH, SRCT, RT",67,0,-99999,0.02,-99999,0.02,-99999,0,0.02,3,0,-99999,0,-99999,5.17425721763819,,17.2077941894531,16.7854118347168,-99999,-99999,-99999,0,-99999,0.02,-99999,0.02,-99999,0,0.02,0.108495165914165,Unknown Barrier Passibility; Missing Riparian Data,Black Hills Region,Newman SB,Newman-Vance Cr,34.3333333333333,1946,5,0,0,0,0,0,0.02,0,0,0,3,5,5,2,5,2,3,4,4,5,4.33333333333333,5.61770428015564,0,e6d388cd-8bb7-41c0-b4f9-f7a2599e4827,"c(x = -123.451074244071, y = 46.9917228165354)"
1801,980348,unnamed,Vance Cr,Grays Harbor,County,Culvert,"CK, CO, SH, SRCT, RT",67,0,-99999,0.03,0.92,0.02,0.65,0,0.03,3,1,67,1,0,5.17425721763819,,17.643045425415,17.1142253875732,-99999,-99999,-99999,0,-99999,0.03,0.92,0.02,0.65,0,0.03,0.00397682317318001,Unknown Barrier Passibility; Missing Riparian Data,Black Hills Region,Newman SB,Newman-Vance Cr,37.3333333333333,1823,5,0,0,0,4,0,0.03,5,0,0,3,4,1,2,5,2,2,4,4,5,4.33333333333333,12.15953307393,0,47b5dc08-60cf-430e-aa6a-9dbaec7a1780,"c(x = -123.451125099316, y = 46.9887005387495)"
1802,990163,Fry Cr,Chehalis R,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",67,0,-99999,3.36,0.53,2.76,0.23,0,3.36,3,4,33,1,67,5.80178222072965,,16.6695976257324,16.9432678222656,180,0,14.4459495544434,0,-99999,1.25,0.93,0.57,0.36,0,1.25,0.12838382084644,Unknown Barrier Passibility,Grays Harbor Region,Fry Creek SB,Fry Creek,47.3333333333333,887,5,0,0,5,2,6,3.36,3,6,0,3,0,3,2,5,3,3,1,0,3,1.33333333333333,55.5933852140078,0,2c18b7f8-be8e-42d0-a155-8f34ad11d0ce,"c(x = -123.850437050631, y = 46.9751350189265)"
1803,127Q0100,unnamed,EF Hoquiam R,Grays Harbor,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.61,0.33,0.61,0.12,0.61,0.61,4,0,-99999,0,-99999,4.02627294640534,,14.548038482666,15.4919681549072,-99999,-99999,-99999,0,-99999,0.61,0.33,0.61,0.12,0.61,0.61,0.395096362733135,Unknown Barrier Passibility; Missing Riparian Data,Grays Harbor Region,Hoquiam SB,EF Hoquiam MS,48.3333333333333,827,5,0,0,2,1,2,0.61,2,2,2,4,5,5,3,5,3,3,4,4,5,4.33333333333333,59.9951361867704,1,37456bc8-0c4a-4c4f-9a4c-49a657bd437e,"c(x = -123.858981748625, y = 47.0461295866889)"
1804,127Q0103,unnamed,EF Hoquiam R,Grays Harbor,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.38,0.5,0.38,0.17,0.38,0.38,4,0,-99999,0,-99999,4.02627294640534,,14.8642454147339,15.5195875167847,-99999,-99999,-99999,0,-99999,0.38,0.5,0.38,0.17,0.38,0.38,0.355467006720473,Unknown Barrier Passibility; Missing Riparian Data,Grays Harbor Region,Hoquiam SB,EF Hoquiam MS,45.3333333333333,1119,5,0,0,1,1,1,0.38,3,1,1,4,5,5,3,5,3,3,4,4,5,4.33333333333333,45.6712062256809,1,5aefae6f-7b9f-493c-bc4f-1acc7beea22b,"c(x = -123.869115664558, y = 47.0294896416178)"
